X; Y; Z; Time
-0,508;0;-2,477;3,99
-0,514;0;-2,479;4
-0,521;0;-2,482;4
-0,528;0;-2,484;4
-0,535;0;-2,486;4,01
-0,542;0;-2,489;4,01
-0,548;0;-2,491;4,02
-0,555;0;-2,493;4,02
-0,562;0;-2,495;4,02
-0,569;0;-2,498;4,03
-0,576;0;-2,5;4,03
-0,583;0;-2,502;4,03
-0,589;0;-2,505;4,04
-0,597;0;-2,507;4,04
-0,604;0;-2,509;4,04
-0,61;0;-2,511;4,05
-0,618;0;-2,514;4,05
-0,626;0;-2,517;4,06
-0,632;0;-2,519;4,06
-0,639;0;-2,521;4,06
-0,645;0;-2,523;4,07
-0,652;0;-2,526;4,07
-0,658;0;-2,528;4,07
-0,663;0;-2,53;4,08
-0,67;0;-2,532;4,08
-0,677;0;-2,534;4,09
-0,683;0;-2,536;4,09
-0,689;0;-2,538;4,09
-0,695;0;-2,54;4,1
-0,7;0;-2,542;4,1
-0,706;0;-2,544;4,1
-0,712;0;-2,546;4,11
-0,717;0;-2,548;4,11
-0,723;0;-2,549;4,11
-0,728;0;-2,551;4,12
-0,733;0;-2,553;4,12
-0,739;0;-2,555;4,13
-0,744;0;-2,557;4,13
-0,749;0;-2,558;4,13
-0,801;0;-2,601;4,14
-0,806;0;-2,603;4,14
-0,869;0;-2,673;4,14
-0,874;0;-2,674;4,15
-0,958;0;-2,763;4,15
-0,962;0;-2,764;4,16
-1,082;0;-2,873;4,16
-1,087;0;-2,874;4,16
-1,214;0;-2,981;4,17
-1,218;0;-2,981;4,17
-1,358;0;-3,087;4,17
-1,362;0;-3,088;4,18
-1,5;0;-3,161;4,18
-1,505;0;-3,161;4,19
-1,646;0;-3,245;4,19
-1,65;0;-3,245;4,19
-1,791;0;-3,31;4,2
-1,795;0;-3,311;4,2
-1,933;0;-3,357;4,21
-2,102;0;-3,429;4,21
-2,106;0;-3,429;4,21
-2,232;0;-3,484;4,22
-2,235;0;-3,484;4,22
-2,335;0;-3,524;4,22
-2,338;0;-3,523;4,23
-2,424;0;-3,564;4,23
-2,427;0;-3,563;4,23
-2,509;0;-3,604;4,24
-2,512;0;-3,604;4,24
-2,515;0;-3,603;4,25
-2,583;0;-3,645;4,25
-2,586;0;-3,645;4,25
-2,656;0;-3,687;4,26
-2,72;0;-3,731;4,26
-2,723;0;-3,731;4,26
-2,725;0;-3,73;4,27
-2,768;0;-3,741;4,27
-2,77;0;-3,74;4,28
-2,817;0;-3,769;4,28
-2,819;0;-3,768;4,28
-2,858;0;-3,798;4,29
-2,86;0;-3,798;4,29
-2,889;0;-3,811;4,29
-2,891;0;-3,811;4,3
-2,912;0;-3,826;4,3
-2,913;0;-3,826;4,3
-2,935;0;-3,841;4,31
-2,936;0;-3,84;4,31
-2,957;0;-3,855;4,32
-2,958;0;-3,855;4,32
-2,972;0;-3,872;4,32
-2,973;0;-3,872;4,33
-2,979;0;-3,891;4,33
-2,979;0;-3,89;4,34
-2,988;0;-3,888;4,34
-2,989;0;-3,888;4,34
-2,99;0;-3,888;4,35
-2,99;0;-3,888;4,35
-3,003;0;-3,905;4,35
-3,008;0;-3,925;4,36
-3,009;0;-3,925;4,36
-3,009;0;-3,925;4,37
-3,009;0;-3,924;4,37
-3,009;0;-3,924;4,37
-3,014;0;-3,944;4,38
-3,014;0;-3,944;4,38
-3,006;0;-3,946;4,39
-2,999;0;-3,948;4,39
-2,999;0;-3,948;4,39
-2,995;0;-3,969;4,4
-2,995;0;-3,969;4,4
-2,988;0;-3,971;4,4
-2,988;0;-3,971;4,41
-2,984;0;-3,993;4,41
-2,984;0;-3,993;4,42
-2,976;0;-3,995;4,42
-2,976;0;-3,995;4,42
-2,973;0;-4,016;4,43
-2,97;0;-4,038;4,43
-2,97;0;-4,038;4,43
-2,966;0;-4,061;4,44
-2,966;0;-4,061;4,44
-2,963;0;-4,083;4,45
-2,963;0;-4,083;4,45
-2,963;0;-4,083;4,45
-2,959;0;-4,105;4,46
-2,947;0;-4,13;4,46
-2,947;0;-4,13;4,47
-2,944;0;-4,152;4,47
-2,944;0;-4,152;4,47
-2,936;0;-4,198;4,48
-2,936;0;-4,198;4,48
-2,92;0;-4,202;4,48
-2,92;0;-4,202;4,49
-2,904;0;-4,25;4,49
-2,904;0;-4,25;4,5
-2,896;0;-4,297;4,5
-2,896;0;-4,297;4,5
-2,875;0;-4,371;4,51
-2,862;0;-4,445;4,51
-2,862;0;-4,445;4,52
-2,852;0;-4,544;4,52
-2,852;0;-4,544;4,52
-2,829;0;-4,623;4,53
-2,829;0;-4,623;4,53
-2,814;0;-4,755;4,53
-2,814;0;-4,755;4,54
-2,802;0;-4,919;4,54
-2,802;0;-4,919;4,55
-2,496;0,737;-3,5;4,56
-2,496;0,737;-3,5;4,57
-2,454;0,803;-3,5;4,57
-2,454;0,803;-3,5;4,57
-2,411;0,86;-3,5;4,58
-2,411;0,86;-3,5;4,58
-2,355;0,94;-3,5;4,59
-2,355;0,94;-3,5;4,59
-2,292;1,018;-3,5;4,59
-2,292;1,018;-3,5;4,6
-2,236;1,088;-3,5;4,6
-2,236;1,088;-3,5;4,6
-2,18;1,156;-3,5;4,61
-2,18;1,156;-3,5;4,61
-2,131;1,216;-3,5;4,61
-2,131;1,216;-3,5;4,62
-2,09;1,261;-3,5;4,62
-2,09;1,261;-3,5;4,63
-2,055;1,305;-3,5;4,63
-2,055;1,305;-3,5;4,63
-2,027;1,334;-3,5;4,64
-2,027;1,334;-3,5;4,64
-2,007;1,356;-3,5;4,64
-2,007;1,356;-3,5;4,65
-1,993;1,363;-3,5;4,65
-1,993;1,363;-3,5;4,65
-1,986;1,378;-3,5;4,66
-1,986;1,378;-3,5;4,66
-1,979;1,378;-3,5;4,67
-1,979;1,378;-3,5;4,67
-1,972;1,378;-3,5;4,68
-1,972;1,378;-3,5;4,68
-1,972;1,378;-3,5;4,68
-1,959;1,364;-3,5;4,69
-1,959;1,364;-3,5;4,69
-1,959;1,364;-3,5;4,69
-1,959;1,364;-3,5;4,7
-1,959;1,364;-3,5;4,7
-1,959;1,364;-3,5;4,71
-1,959;1,364;-3,5;4,71
-1,959;1,364;-3,5;4,71
-1,959;1,364;-3,5;4,72
-1,959;1,364;-3,5;4,72
-1,959;1,364;-3,5;4,72
-1,959;1,364;-3,5;4,73
-1,959;1,364;-3,5;4,73
-1,959;1,364;-3,5;4,73
-1,959;1,364;-3,5;4,74
-1,959;1,364;-3,5;4,74
-1,959;1,364;-3,5;4,74
-1,959;1,364;-3,5;4,75
-1,959;1,364;-3,5;4,75
-1,959;1,364;-3,5;4,76
-1,959;1,364;-3,5;4,76
-1,959;1,364;-3,5;4,76
-1,959;1,364;-3,5;4,77
-1,959;1,364;-3,5;4,77
-1,959;1,364;-3,5;4,77
-1,959;1,364;-3,5;4,78
-1,959;1,364;-3,5;4,78
-1,959;1,364;-3,5;4,78
-1,959;1,364;-3,5;4,79
-1,959;1,364;-3,5;4,79
-1,959;1,364;-3,5;4,8
-1,959;1,364;-3,5;4,8
-1,959;1,364;-3,5;4,8
-1,959;1,364;-3,5;4,81
-1,959;1,364;-3,5;4,81
-1,959;1,364;-3,5;4,81
-1,959;1,364;-3,5;4,82
-1,959;1,364;-3,5;4,82
-1,959;1,364;-3,5;4,82
-1,959;1,364;-3,5;4,83
-1,959;1,364;-3,5;4,83
-1,959;1,364;-3,5;4,84
-1,959;1,364;-3,5;4,84
-1,959;1,364;-3,5;4,84
-1,959;1,364;-3,5;4,85
-1,959;1,364;-3,5;4,85
-1,959;1,364;-3,5;4,85
-1,959;1,364;-3,5;4,86
-1,959;1,364;-3,5;4,86
-1,959;1,364;-3,5;4,86
-1,959;1,364;-3,5;4,87
-1,959;1,364;-3,5;4,87
-1,959;1,364;-3,5;4,88
-1,959;1,364;-3,5;4,88
-1,959;1,364;-3,5;4,88
-1,959;1,364;-3,5;4,89
-1,959;1,364;-3,5;4,89
-1,959;1,364;-3,5;4,89
-1,959;1,364;-3,5;4,9
-1,959;1,364;-3,5;4,9
-1,959;1,364;-3,5;4,9
-1,959;1,364;-3,5;4,91
-1,959;1,364;-3,5;4,91
-1,959;1,364;-3,5;4,92
-1,959;1,364;-3,5;4,92
-1,959;1,364;-3,5;4,92
-1,959;1,364;-3,5;4,93
-1,959;1,364;-3,5;4,93
-1,959;1,364;-3,5;4,93
-1,959;1,364;-3,5;4,94
-1,959;1,364;-3,5;4,94
-1,959;1,364;-3,5;4,95
-1,959;1,364;-3,5;4,95
-1,959;1,364;-3,5;4,95
-1,959;1,364;-3,5;4,96
-1,959;1,364;-3,5;4,96
-1,959;1,364;-3,5;4,96
-1,959;1,364;-3,5;4,97
-1,959;1,364;-3,5;4,97
-1,959;1,364;-3,5;4,97
-1,959;1,364;-3,5;4,98
-1,959;1,364;-3,5;4,98
-1,959;1,364;-3,5;4,99
-1,959;1,364;-3,5;4,99
-1,911;1,407;-3,5;4,99
-1,864;1,449;-3,5;5
-1,864;1,449;-3,5;5
-1,817;1,486;-3,5;5
-1,817;1,486;-3,5;5,01
-1,765;1,5;-3,589;5,01
-1,765;1,5;-3,589;5,02
-1,694;1,5;-3,813;5,02
-1,632;1,5;-4,022;5,03
-1,632;1,5;-4,022;5,03
-1,376;1,491;-4,95;5,2
-1,376;1,491;-4,95;5,2
-1,376;1,491;-4,95;5,21
-1,376;1,491;-4,95;5,21
-1,376;1,491;-4,95;5,22
-1,376;1,491;-4,95;5,22
-1,376;1,491;-4,95;5,22
-1,376;1,491;-4,95;5,23
-1,376;1,491;-4,95;5,23
-1,376;1,491;-4,95;5,24
-1,376;1,491;-4,95;5,24
-1,376;1,491;-4,95;5,24
-1,376;1,491;-4,95;5,25
-1,376;1,491;-4,95;5,25
-1,376;1,491;-4,95;5,25
-1,376;1,491;-4,95;5,26
-1,375;1,491;-4,95;5,26
-1,375;1,491;-4,95;5,27
-1,375;1,491;-4,95;5,27
-1,374;1,491;-4,95;5,28
-1,373;1,491;-4,95;5,28
-1,373;1,491;-4,95;5,28
-1,372;1,491;-4,95;5,29
-1,371;1,491;-4,95;5,29
-1,37;1,491;-4,95;5,29
-1,369;1,491;-4,95;5,3
-1,368;1,491;-4,95;5,3
-1,367;1,491;-4,95;5,31
-1,366;1,491;-4,95;5,31
-1,364;1,491;-4,95;5,31
-1,363;1,491;-4,95;5,32
-1,361;1,491;-4,95;5,32
-1,358;1,491;-4,95;5,33
-1,356;1,491;-4,95;5,33
-1,354;1,491;-4,95;5,34
-1,352;1,491;-4,95;5,34
-1,35;1,491;-4,95;5,34
-1,348;1,491;-4,95;5,35
-1,346;1,491;-4,95;5,35
-1,343;1,491;-4,95;5,35
-1,341;1,491;-4,95;5,36
-1,339;1,491;-4,95;5,36
-1,336;1,491;-4,95;5,37
-1,268;1,555;-4,95;5,37
-1,265;1,554;-4,95;5,37
-1,181;1,626;-4,95;5,38
-1,08;1,714;-4,95;5,38
-1,077;1,714;-4,95;5,39
-0,941;1,818;-4,95;5,39
-0,938;1,818;-4,95;5,39
-0,826;1,906;-4,95;5,4
-0,721;1,979;-4,95;5,4
-0,717;1,979;-4,95;5,41
-0,636;2,045;-4,95;5,41
-0,633;2,045;-4,95;5,42
-0,551;2,103;-4,95;5,42
-0,547;2,103;-4,95;5,42
-0,482;2,153;-4,95;5,43
-0,477;2,153;-4,95;5,43
-0,402;2,195;-4,95;5,44
-0,336;2,229;-4,95;5,44
-0,331;2,229;-4,95;5,45
-0,264;2,247;-4,95;5,45
-0,259;2,247;-4,95;5,45
-0,192;2,265;-4,95;5,46
-0,187;2,265;-4,95;5,46
-0,118;2,283;-4,95;5,47
-0,067;2,292;-4,95;5,47
-0,062;2,292;-4,95;5,47
-0,011;2,302;-4,95;5,48
-0,005;2,302;-4,95;5,48
0,038;2,311;-4,95;5,48
0,043;2,311;-4,95;5,49
0,078;2,312;-4,95;5,49
0,084;2,312;-4,95;5,5
0,111;2,312;-4,95;5,5
0,129;2,313;-4,95;5,51
0,135;2,313;-4,95;5,51
0,161;2,313;-4,95;5,51
0,167;2,314;-4,95;5,52
0,174;2,305;-4,95;5,52
0,202;2,305;-4,95;5,53
0,209;2,306;-4,95;5,53
0,216;2,306;-4,95;5,53
0,222;2,306;-4,95;5,54
0,24;2,297;-4,95;5,54
0,247;2,298;-4,95;5,55
0,256;2,289;-4,95;5,55
0,263;2,289;-4,95;5,55
0,271;2,289;-4,95;5,56
0,281;2,281;-4,95;5,56
0,288;2,281;-4,95;5,57
0,296;2,281;-4,95;5,57
0,304;2,281;-4,95;5,57
0,311;2,281;-4,95;5,58
0,318;2,281;-4,95;5,58
0,329;2,273;-4,95;5,59
0,338;2,273;-4,95;5,59
0,345;2,273;-4,95;5,59
0,353;2,273;-4,95;5,6
0,344;2,264;-4,95;5,6
0,353;2,264;-4,95;5,61
0,353;2,264;-4,95;5,61
0,354;2,264;-4,95;5,62
0,361;2,264;-4,95;5,62
0,361;2,264;-4,95;5,62
0,369;2,264;-4,95;5,63
0,36;2,264;-4,95;5,63
0,367;2,264;-4,95;5,63
0,367;2,264;-4,95;5,64
0,374;2,264;-4,95;5,64
0,376;2,264;-4,95;5,65
0,376;2,264;-4,95;5,65
0,383;2,265;-4,95;5,66
0,383;2,265;-4,95;5,66
0,391;2,265;-4,95;5,66
0,398;2,265;-4,95;5,67
0,406;2,265;-4,95;5,67
0,407;2,265;-4,95;5,68
0,407;2,265;-4,95;5,68
0,415;2,265;-4,95;5,68
0,423;2,265;-4,95;5,69
0,431;2,265;-4,95;5,69
0,439;2,265;-4,95;5,69
0,448;2,266;-4,95;5,7
0,456;2,266;-4,95;5,7
0,458;2,266;-4,95;5,71
0,466;2,266;-4,95;5,71
0,473;2,266;-4,95;5,72
0,48;2,266;-4,95;5,72
0,482;2,275;-4,95;5,72
0,49;2,275;-4,95;5,73
0,498;2,275;-4,95;5,73
0,505;2,275;-4,95;5,73
0,513;2,275;-4,95;5,74
0,522;2,276;-4,95;5,74
0,529;2,276;-4,95;5,75
0,537;2,276;-4,95;5,75
0,539;2,276;-4,95;5,75
0,547;2,276;-4,95;5,76
0,554;2,276;-4,95;5,76
0,562;2,276;-4,95;5,77
0,57;2,276;-4,95;5,77
0,58;2,276;-4,95;5,77
0,588;2,277;-4,95;5,78
0,596;2,277;-4,95;5,78
0,604;2,277;-4,95;5,79
0,612;2,277;-4,95;5,79
0,619;2,277;-4,95;5,79
0,639;2,277;-4,95;5,8
0,65;2,277;-4,95;5,8
0,659;2,278;-4,95;5,81
0,666;2,278;-4,95;5,81
0,674;2,278;-4,95;5,81
0,694;2,278;-4,95;5,82
0,702;2,278;-4,95;5,82
0,723;2,279;-4,95;5,83
0,731;2,279;-4,95;5,83
0,74;2,279;-4,95;5,84
0,748;2,279;-4,95;5,84
0,756;2,279;-4,95;5,84
0,786;2,289;-4,95;5,85
0,794;2,289;-4,95;5,85
0,831;2,299;-4,95;5,85
0,84;2,299;-4,95;5,86
0,887;2,309;-4,95;5,86
0,958;2,319;-4,95;5,87
0,966;2,319;-4,95;5,87
1,026;2,339;-4,95;5,88
1,034;2,339;-4,95;5,88
1,094;2,35;-4,95;5,88
1,156;2,351;-4,95;5,89
1,164;2,351;-4,95;5,89
1,227;2,353;-4,95;5,9
1,235;2,353;-4,95;5,9
1,297;2,354;-4,95;5,91
1,305;2,355;-4,95;5,91
1,367;2,366;-4,95;5,91
1,431;2,358;-4,95;5,92
1,44;2,358;-4,95;5,92
1,506;2,359;-4,95;5,93
1,515;2,36;-4,95;5,93
1,568;2,351;-4,95;5,94
1,622;2,353;-4,95;5,94
1,631;2,353;-4,95;5,94
1,674;2,344;-4,95;5,95
1,681;2,344;-4,95;5,95
1,727;2,345;-4,95;5,96
1,736;2,346;-4,95;5,96
1,769;2,327;-4,95;5,97
1,802;2,327;-4,95;5,97
1,811;2,328;-4,95;5,98
1,832;2,298;-4,95;5,98
1,84;2,299;-4,95;5,98
1,848;2,299;-4,95;5,99
1,858;2,299;-4,95;5,99
1,866;2,299;-4,95;5,99
1,873;2,299;-4,95;6
1,885;2,299;-4,95;6
1,894;2,3;-4,95;6,01
1,902;2,3;-4,95;6,01
1,911;2,3;-4,95;6,01
1,919;2,3;-4,95;6,02
1,927;2,3;-4,95;6,02
1,936;2,3;-4,95;6,03
1,944;2,301;-4,95;6,03
1,952;2,301;-4,95;6,03
1,962;2,301;-4,95;6,04
1,97;2,301;-4,95;6,04
1,979;2,301;-4,95;6,04
1,986;2,302;-4,95;6,05
1,995;2,302;-4,95;6,05
2,002;2,302;-4,95;6,05
2,011;2,302;-4,95;6,06
2,019;2,302;-4,95;6,06
2,032;2,302;-4,95;6,07
2,041;2,303;-4,95;6,07
2,05;2,303;-4,95;6,08
2,083;2,303;-4,95;6,09
2,092;2,304;-4,95;6,09
2,103;2,304;-4,95;6,1
2,111;2,304;-4,95;6,1
2,121;2,304;-4,95;6,11
2,129;2,304;-4,95;6,11
2,137;2,305;-4,95;6,11
2,145;2,305;-4,95;6,12
2,153;2,305;-4,95;6,12
2,162;2,305;-4,95;6,12
2,174;2,305;-4,95;6,13
2,182;2,305;-4,95;6,13
2,19;2,306;-4,95;6,14
2,199;2,306;-4,95;6,14
2,208;2,306;-4,95;6,14
2,216;2,306;-4,95;6,15
2,223;2,306;-4,95;6,15
2,231;2,306;-4,95;6,15
2,239;2,307;-4,95;6,16
2,251;2,307;-4,95;6,16
2,259;2,307;-4,95;6,17
2,268;2,307;-4,95;6,17
2,277;2,307;-4,95;6,17
2,285;2,308;-4,95;6,18
2,293;2,308;-4,95;6,18
2,302;2,308;-4,95;6,19
2,311;2,308;-4,95;6,19
2,322;2,308;-4,95;6,19
2,33;2,308;-4,95;6,2
2,338;2,309;-4,95;6,2
2,349;2,309;-4,95;6,21
2,357;2,309;-4,95;6,21
2,365;2,309;-4,95;6,21
2,373;2,309;-4,95;6,22
2,381;2,309;-4,95;6,22
2,392;2,31;-4,95;6,23
2,4;2,31;-4,95;6,23
2,408;2,31;-4,95;6,23
2,416;2,31;-4,95;6,24
2,425;2,31;-4,95;6,24
2,435;2,311;-4,95;6,24
2,444;2,311;-4,95;6,25
2,452;2,311;-4,95;6,25
2,459;2,311;-4,95;6,26
2,467;2,311;-4,95;6,26
2,474;2,311;-4,95;6,26
2,616;2,23;-4,95;6,27
2,624;2,23;-4,95;6,27
2,742;2,168;-4,95;6,27
2,749;2,168;-4,95;6,28
2,87;2,115;-4,95;6,28
2,877;2,115;-4,95;6,29
3;2,061;-4,95;6,29
3,008;2,061;-4,95;6,29
3,106;2,017;-4,95;6,3
3,113;2,017;-4,95;6,3
3,213;1,962;-4,95;6,3
3,22;1,962;-4,95;6,31
3,321;1,916;-4,95;6,31
3,328;1,916;-4,95;6,31
3,431;1,858;-4,95;6,32
3,438;1,858;-4,95;6,32
3,516;1,811;-4,95;6,33
3,522;1,811;-4,95;6,33
3,6;1,74;-4,95;6,33
3,605;1,74;-4,95;6,34
3,698;1,656;-4,95;6,34
3,705;1,655;-4,95;6,34
3,784;1,57;-4,95;6,35
3,79;1,57;-4,95;6,35
3,856;1,496;-4,95;6,36
3,861;1,496;-4,95;6,36
3,943;1,42;-4,95;6,36
3,949;1,42;-4,95;6,37
4,031;1,355;-4,95;6,37
4,037;1,354;-4,95;6,37
4,12;1,288;-4,95;6,38
4,125;1,288;-4,95;6,38
4,225;1,231;-4,95;6,39
4,23;1,231;-4,95;6,39
4,315;1,175;-4,95;6,39
4,32;1,174;-4,95;6,4
4,39;1,131;-4,95;6,4
4,396;1,13;-4,95;6,4
4,466;1,086;-4,95;6,41
4,471;1,086;-4,95;6,41
4,525;1,056;-4,95;6,42
4,529;1,055;-4,95;6,42
4,584;1,024;-4,95;6,42
4,64;0,993;-4,95;6,43
4,644;0,993;-4,95;6,43
4,648;0,992;-4,95;6,43
4,703;0,961;-4,95;6,44
4,707;0,961;-4,95;6,44
4,746;0,931;-4,95;6,44
4,75;0,93;-4,95;6,45
4,823;0,87;-4,95;6,45
4,898;0,808;-4,95;6,46
4,901;0,808;-4,95;6,46
4,94;0,75;-4,95;6,46
4,944;0,749;-4,95;6,47
4,95;0,705;-4,877;6,47
4,95;0,705;-4,874;6,48
4,95;0,66;-4,815;6,48
4,95;0,66;-4,812;6,48
4,95;0,591;-4,736;6,49
4,95;0,546;-4,682;6,49
4,95;0,514;-4,629;6,5
4,95;0,514;-4,629;6,5
4,95;0,48;-4,595;6,51
4,95;0,48;-4,595;6,51
4,95;0,449;-4,543;6,51
4,95;0,449;-4,544;6,52
4,95;0,425;-4,528;6,52
4,95;0,425;-4,529;6,53
4,95;0,414;-4,513;6,53
4,95;0,414;-4,514;6,53
4,95;0,39;-4,499;6,54
4,95;0,38;-4,483;6,54
4,95;0,379;-4,485;6,55
4,95;0,366;-4,487;6,55
4,95;0,366;-4,489;6,55
4,95;0,352;-4,491;6,56
4,95;0,352;-4,493;6,56
4,95;0,351;-4,495;6,57
4,95;0,351;-4,498;6,57
4,95;0,337;-4,501;6,57
4,95;0,337;-4,504;6,58
4,95;0,336;-4,506;6,58
4,95;0,32;-4,527;6,59
4,95;0,319;-4,53;6,59
4,95;0,319;-4,533;6,59
4,95;0,318;-4,535;6,6
4,95;0,288;-4,557;6,6
4,95;0,288;-4,56;6,61
4,95;0,287;-4,564;6,61
4,95;0,286;-4,567;6,61
4,95;0,286;-4,57;6,62
4,95;0,285;-4,574;6,62
4,95;0,285;-4,577;6,62
4,95;0,284;-4,581;6,63
4,95;0,283;-4,585;6,63
4,95;0,283;-4,589;6,63
4,95;0,282;-4,594;6,64
4,95;0,281;-4,599;6,64
4,95;0,28;-4,605;6,65
4,95;0,279;-4,61;6,65
4,95;0,278;-4,615;6,65
4,95;0,277;-4,62;6,66
4,95;0,277;-4,625;6,66
4,95;0,276;-4,63;6,66
4,95;0,275;-4,635;6,67
4,95;0,274;-4,641;6,67
4,95;0,273;-4,646;6,67
4,95;0,272;-4,651;6,68
4,95;0,271;-4,657;6,68
4,95;0,27;-4,663;6,69
4,95;0,269;-4,67;6,69
4,95;0,268;-4,677;6,69
4,95;0,264;-4,697;6,71
4,95;0,263;-4,703;6,71
4,95;0,262;-4,71;6,71
4,95;0,26;-4,718;6,72
4,95;0,259;-4,725;6,72
4,95;0,258;-4,733;6,72
4,95;0,257;-4,74;6,73
4,95;0,256;-4,747;6,73
4,95;0,254;-4,754;6,74
4,95;0,253;-4,762;6,74
4,95;0,252;-4,769;6,74
4,95;0,25;-4,777;6,75
4,95;0,249;-4,784;6,75
4,95;0,248;-4,791;6,75
4,95;0,247;-4,799;6,76
4,95;0,245;-4,807;6,76
4,95;0,244;-4,816;6,76
4,95;0,242;-4,824;6,77
4,95;0,241;-4,832;6,77
4,95;0,24;-4,84;6,77
4,95;0,238;-4,849;6,78
4,95;0,237;-4,857;6,78
4,95;0,235;-4,867;6,79
4,95;0,233;-4,876;6,79
4,95;0,232;-4,885;6,79
4,95;0,23;-4,894;6,8
4,95;0,229;-4,903;6,8
4,95;0,227;-4,914;6,8
4,95;0,225;-4,924;6,81
4,95;0,224;-4,934;6,81
4,95;0,222;-4,944;6,82
4,947;0,221;-4,95;6,82
4,936;0,223;-4,95;6,82
4,925;0,225;-4,95;6,83
4,915;0,227;-4,95;6,83
4,905;0,229;-4,95;6,83
4,894;0,231;-4,95;6,84
4,883;0,233;-4,95;6,84
4,872;0,235;-4,95;6,85
4,862;0,236;-4,95;6,85
4,853;0,238;-4,95;6,85
4,842;0,24;-4,95;6,86
4,832;0,242;-4,95;6,86
4,822;0,244;-4,95;6,86
4,811;0,246;-4,95;6,87
4,8;0,247;-4,95;6,87
4,789;0,249;-4,95;6,87
4,779;0,251;-4,95;6,88
4,769;0,253;-4,95;6,88
4,758;0,255;-4,95;6,88
4,748;0,257;-4,95;6,89
4,737;0,259;-4,95;6,89
4,726;0,261;-4,95;6,9
4,717;0,262;-4,95;6,9
4,707;0,264;-4,95;6,9
4,694;0,266;-4,95;6,91
4,683;0,268;-4,95;6,91
4,671;0,27;-4,95;6,91
4,66;0,272;-4,95;6,92
4,648;0,275;-4,95;6,92
4,637;0,277;-4,95;6,93
4,625;0,279;-4,95;6,93
4,616;0,28;-4,95;6,93
4,605;0,282;-4,95;6,94
4,594;0,284;-4,95;6,94
4,582;0,286;-4,95;6,95
4,572;0,288;-4,95;6,95
4,561;0,29;-4,95;6,95
4,55;0,292;-4,95;6,96
4,539;0,294;-4,95;6,96
4,528;0,296;-4,95;6,96
4,517;0,298;-4,95;6,97
4,506;0,3;-4,95;6,97
4,496;0,302;-4,95;6,98
4,486;0,303;-4,95;6,98
4,476;0,305;-4,95;6,98
4,465;0,307;-4,95;6,99
4,454;0,309;-4,95;6,99
4,444;0,311;-4,95;6,99
4,434;0,313;-4,95;7
4,424;0,314;-4,95;7
4,414;0,316;-4,95;7
4,402;0,318;-4,95;7,01
4,392;0,32;-4,95;7,01
4,382;0,322;-4,95;7,02
4,371;0,324;-4,95;7,02
4,36;0,326;-4,95;7,02
4,349;0,328;-4,95;7,03
4,339;0,33;-4,95;7,03
4,329;0,331;-4,95;7,03
4,32;0,333;-4,95;7,04
4,309;0,335;-4,95;7,04
4,298;0,337;-4,95;7,04
4,288;0,339;-4,95;7,05
4,277;0,341;-4,95;7,05
4,267;0,343;-4,95;7,06
4,257;0,344;-4,95;7,06
4,245;0,346;-4,95;7,06
4,234;0,348;-4,95;7,07
4,223;0,35;-4,95;7,07
4,212;0,352;-4,95;7,07
4,202;0,354;-4,95;7,08
4,184;0,357;-4,95;7,08
4,173;0,359;-4,95;7,09
4,162;0,361;-4,95;7,09
4,148;0,364;-4,95;7,1
4,136;0,366;-4,95;7,1
4,124;0,368;-4,95;7,1
4,114;0,37;-4,95;7,11
4,103;0,372;-4,95;7,11
4,093;0,374;-4,95;7,12
4,081;0,376;-4,95;7,12
4,07;0,378;-4,95;7,12
4,059;0,38;-4,95;7,13
4,048;0,382;-4,95;7,13
4,038;0,383;-4,95;7,13
4,028;0,385;-4,95;7,14
4,017;0,387;-4,95;7,14
3,994;0,391;-4,95;7,15
3,984;0,393;-4,95;7,15
3,972;0,395;-4,95;7,16
3,962;0,397;-4,95;7,16
3,95;0,399;-4,95;7,16
3,941;0,401;-4,95;7,17
3,929;0,403;-4,95;7,17
3,919;0,405;-4,95;7,18
3,909;0,406;-4,95;7,18
3,899;0,408;-4,95;7,18
3,888;0,41;-4,95;7,19
3,876;0,412;-4,95;7,19
3,865;0,414;-4,95;7,19
3,855;0,416;-4,95;7,2
3,843;0,418;-4,95;7,2
3,832;0,42;-4,95;7,21
3,822;0,422;-4,95;7,21
3,812;0,424;-4,95;7,21
3,802;0,425;-4,95;7,22
3,792;0,427;-4,95;7,22
3,781;0,429;-4,95;7,22
3,77;0,431;-4,95;7,23
3,76;0,433;-4,95;7,23
3,749;0,435;-4,95;7,23
3,738;0,437;-4,95;7,24
3,728;0,439;-4,95;7,24
3,717;0,441;-4,95;7,25
3,707;0,442;-4,95;7,25
2,321;0,917;-3,626;7,25
2,262;0,935;-3,579;7,26
2,233;0,943;-3,561;7,26
2,21;0,95;-3,549;7,26
2,188;0,955;-3,539;7,27
2,169;0,96;-3,531;7,27
2,153;0,964;-3,525;7,27
2,138;0,967;-3,521;7,28
2,123;0,971;-3,516;7,28
2,108;0,974;-3,513;7,29
2,095;0,977;-3,51;7,29
2,082;0,98;-3,507;7,29
2,069;0,982;-3,505;7,3
2,057;0,985;-3,503;7,3
2,045;0,987;-3,502;7,3
2,033;0,99;-3,501;7,31
2,02;0,992;-3,5;7,31
2,01;0,994;-3,5;7,32
2;0,996;-3,5;7,32
1,989;0,998;-3,5;7,32
1,978;0,999;-3,5;7,33
1,968;1,001;-3,501;7,33
1,959;1,003;-3,502;7,33
