X; Y; Z; Time
-0,399;0;-4,311;4
-0,53;0;-4,376;4,01
-0,53;0;-4,376;4,01
-0,696;0;-4,485;4,01
-0,696;0;-4,485;4,02
-0,696;0;-4,485;4,02
-0,868;0;-4,593;4,03
-1,064;0;-4,671;4,03
-1,064;0;-4,671;4,03
-1,064;0;-4,671;4,04
-1,271;0;-4,772;4,04
-1,271;0;-4,772;4,04
-1,462;0;-4,847;4,05
-1,462;0;-4,847;4,05
-1,653;0;-4,891;4,05
-1,653;0;-4,891;4,06
-1,5;0,534;-3,627;4,06
-1,5;0,534;-3,627;4,06
-1,62;0,594;-3,5;4,07
-1,62;0,594;-3,5;4,07
-1,764;0,603;-3,5;4,07
-1,764;0,603;-3,5;4,08
-1,902;0,593;-3,5;4,08
-1,902;0,593;-3,5;4,09
-2,044;0,591;-3,5;4,09
-2,044;0,591;-3,5;4,09
-2,198;0,577;-3,5;4,1
-2,198;0,577;-3,5;4,1
-2,321;0,566;-3,5;4,1
-2,321;0,566;-3,5;4,11
-2,428;0,558;-3,5;4,11
-2,428;0,558;-3,5;4,11
-3,244;0;-4,84;4,12
-3,244;0;-4,84;4,12
-3,355;0;-4,817;4,12
-3,355;0;-4,817;4,13
-3,449;0;-4,763;4,13
-3,449;0;-4,763;4,14
-3,56;0;-4,737;4,14
-3,56;0;-4,737;4,14
-3,653;0;-4,72;4,15
-3,653;0;-4,72;4,15
-3,737;0;-4,708;4,15
-3,737;0;-4,708;4,16
-3,802;0;-4,707;4,16
-3,802;0;-4,707;4,16
-3,85;0;-4,718;4,17
-3,85;0;-4,718;4,17
-3,897;0;-4,729;4,18
-3,897;0;-4,729;4,18
-3,916;0;-4,717;4,18
-3,916;0;-4,717;4,19
-3,946;0;-4,74;4,19
-3,946;0;-4,74;4,19
-3,946;0;-4,74;4,2
-3,946;0;-4,74;4,2
-3,946;0;-4,74;4,21
-3,946;0;-4,74;4,21
-3,946;0;-4,74;4,21
-3,946;0;-4,74;4,21
-3,966;0;-4,771;4,22
-3,966;0;-4,771;4,22
-3,966;0;-4,771;4,23
-3,966;0;-4,771;4,23
-3,966;0;-4,771;4,23
-3,966;0;-4,771;4,24
-3,976;0;-4,764;4,24
-3,976;0;-4,764;4,24
-3,976;0;-4,764;4,25
-3,976;0;-4,764;4,25
-3,976;0;-4,764;4,25
-3,976;0;-4,764;4,26
-4,006;0;-4,788;4,26
